,date,timestamp,price,negative_score,neutral_score,polarity_score,positive_score,Price_Change
115,2021-01-30 10:00:00,1612001284340,0.0364390044486681,0.0757542687453601,0.824979027468449,0.061583574610245,0.0992752412769117,15.6045069315777000
116,2021-01-30 11:00:00,1612005219874,0.0334653967735876,0.070274677002584,0.827478552971576,0.0744083720930232,0.102252196382429,-8.1605074564247300
117,2021-01-30 12:00:00,1612009059533,0.0335406257973665,0.0808679718875502,0.803394327309236,0.101924397590361,0.115736194779116,0.2247964495621160
118,2021-01-30 13:00:00,1612014106889,0.0331288344468858,0.0739008215962441,0.832009780907668,0.0686974374021909,0.0940897887323943,-1.2277390200424700
119,2021-01-30 14:00:00,1612015457651,0.0343399012764638,0.0633430735930736,0.825813656040929,0.101237918142464,0.110845139708776,3.6556276421968800
120,2021-01-30 15:00:00,1612019431964,0.0327683192866556,0.0650755345250614,0.825036014721346,0.0937045478443742,0.10989449702068,-4.5765477808328600
121,2021-01-30 16:00:00,1612022668601,0.0324661067068941,0.100060211348495,0.801891936595451,0.0105919825407765,0.0980510337698138,-0.9222706148513740
122,2021-01-30 17:00:00,1612026806935,0.0268700766454731,0.0777223458235754,0.811996243169399,0.0688851122170178,0.110272970335675,-17.2365295042682000
123,2021-01-30 18:00:00,1612030266479,0.0284731073878761,0.0827366270949721,0.810009369180633,0.0514636883147113,0.107253247206704,5.9658584661055200
124,2021-01-30 19:00:00,1612033644000,0.0267965268807057,0.087358765328874,0.801010799888517,0.0542120540691192,0.111630086399108,-5.8882948191467500
125,2021-01-30 20:00:00,1612037301749,0.0245426610356237,0.0930592253294761,0.807419800707169,0.00992348119575702,0.0994958212793314,-8.4110372031266900
126,2021-01-30 21:00:00,1612040535807,0.0248741629288311,0.0647326645547343,0.820562478000704,0.106056810982049,0.114705737416403,1.3507169932642000
127,2021-01-30 22:00:00,1612044624891,0.0268155398121568,0.0789393064345991,0.814593077531646,0.0547358280590716,0.106461550632911,7.8047928241054200
128,2021-01-30 23:00:00,1612048200170,0.031267105648688,0.0748257503192848,0.804386174968073,0.0966994332694764,0.120789671136654,16.6006944768387
129,2021-01-31 00:00:00,1612051994339,0.0275845748580276,0.0705641197497765,0.81080853440572,0.127693967828418,0.118623324396783,-11.7776516702144
130,2021-01-31 01:00:00,1612056999834,0.0291437591341135,0.0635352077001013,0.808515197568388,0.147345010131712,0.127943262411347,5.6523774033521100
131,2021-01-31 02:00:00,1612058698750,0.0294945815337586,0.0610049342105263,0.79383552631579,0.176568338815789,0.145160361842105,1.2037650943747100
132,2021-01-31 03:00:00,1612062124410,0.0291691709542562,0.0641412665274878,0.791594641614475,0.15499319763396,0.144268267223382,-1.1032893588605200
133,2021-01-31 04:00:00,1612065703816,0.0279035349764535,0.062934554973822,0.821336387434555,0.120416230366492,0.115740837696335,-4.3389508045583500
134,2021-01-31 05:00:00,1612069693718,0.0274343841934865,0.0815329949238579,0.801120558375635,0.109235659898477,0.117328680203046,-1.6813309975345200
135,2021-01-31 06:00:00,1612073103227,0.0283709769738593,0.0695786516853932,0.799005149812735,0.138475561797753,0.131406367041199,3.4139376840657000
136,2021-01-31 07:00:00,1612076629170,0.0294130299687871,0.0752654320987654,0.803600823045267,0.110812757201646,0.121129115226337,3.6729542161623000
137,2021-01-31 08:00:00,1612080571727,0.0281329891859644,0.0862657004830918,0.792669082125604,0.0972159420289855,0.121057971014493,-4.3519514452644600
138,2021-01-31 09:00:00,1612084221769,0.0279121873496783,0.0884382352941177,0.781867647058824,0.0790567647058824,0.129694117647059,-0.7848502511644170
139,2021-01-31 10:00:00,1612087577975,0.0277166142489539,0.092253807106599,0.790842639593909,0.0727675126903553,0.116908629441624,-0.7006727859565400
140,2021-01-31 11:00:00,1612091011257,0.0282024026120851,0.0540609756097561,0.818078048780488,0.208809756097561,0.127875609756098,1.7526973488456800
141,2021-01-31 12:00:00,1612094624349,0.0282062089771498,0.0604698581560284,0.801826241134752,0.157535638297872,0.137698581560284,0.0134965985595459
142,2021-01-31 13:00:00,1612100291569,0.0301748560738692,0.0569039215686275,0.810090196078431,0.171510196078431,0.133027450980392,6.9794813557335000
143,2021-01-31 14:00:00,1612101953839,0.0289945833923877,0.0552594696969697,0.815111742424242,0.207582196969697,0.129647727272727,-3.9114442786144400
144,2021-01-31 15:00:00,1612105490343,0.0292539321993169,0.0577752808988764,0.815917602996255,0.137182584269663,0.126299625468165,0.8944733001312580
145,2021-01-31 16:00:00,1612108825872,0.028250657769142,0.0647164609053498,0.802659670781893,0.15050378600823,0.13262304526749,-3.4295370049375
146,2021-01-31 17:00:00,1612112659695,0.0297913694715334,0.0608070444104135,0.801309851965288,0.159947013782542,0.137875701888719,5.45371975046297
147,2021-01-31 18:00:00,1612116273930,0.0326838683273151,0.0632823993558776,0.827177971014492,0.0996289114331722,0.10954038647343,9.7091839250477400
148,2021-01-31 19:00:00,1612119795574,0.0443377956499916,0.0785357744107744,0.818999915824916,0.0652255892255892,0.102465740740741,35.6565116649209000
149,2021-01-31 20:00:00,1612123681970,0.0401686355796006,0.0608943181818181,0.819778977272728,0.111759659090909,0.119341287878788,-9.4031739947175100
150,2021-01-31 21:00:00,1612127229490,0.0429112474862034,0.074501388888889,0.831611111111111,0.0354229722222222,0.0938786111111112,6.8277447491784300
151,2021-01-31 22:00:00,1612130517243,0.0390427760832683,0.061406309751434,0.811401210962396,0.106712045889101,0.127195347355003,-9.0150522987682200
152,2021-01-31 23:00:00,1612134178002,0.0378538984026998,0.0533817365269461,0.820950598802394,0.161088023952096,0.125670658682635,-3.0450644135369000
153,2021-02-01 00:00:00,1612137829346,0.0379887918369223,0.0524826923076923,0.825471153846154,0.15021,0.122067307692308,0.3563528194308230
154,2021-02-01 01:00:00,1612142383672,0.0371371249455239,0.0364583333333333,0.841026041666667,0.210934375,0.122536458333333,-2.2418899107253100
155,2021-02-01 02:00:00,1612145275251,0.0386645792108036,0.0642698412698413,0.812730158730159,0.225523809523809,0.123047619047619,4.1130116225214200
156,2021-02-01 03:00:00,1612148537158,0.037191470485989,0.0310705882352941,0.865494117647059,0.189362352941176,0.103447058823529,-3.80996962823014
157,2021-02-01 04:00:00,1612152518853,0.0374399101595598,0.0555660377358491,0.802207547169811,0.163566037735849,0.14222641509434,0.668001749660298
158,2021-02-01 05:00:00,1612156455271,0.0404227563169588,0.0377547169811321,0.815716981132076,0.264092924528302,0.146537735849057,7.9670227430750600
159,2021-02-01 06:00:00,1612159898807,0.0409972125202288,0.0645076388888889,0.817532638888889,0.158486180555555,0.117982638888889,1.4211208131519600
160,2021-02-01 07:00:00,1612163832049,0.0392653162152666,0.066,0.815086092715232,0.193269205298013,0.118913907284768,-4.2244245364429300
161,2021-02-01 08:00:00,1612166916427,0.0388246222836193,0.0440185185185185,0.851123456790123,0.15132962962963,0.104845679012346,-1.1223491216300300
162,2021-02-01 09:00:00,1612170777590,0.0382728243646014,0.0389909090909091,0.815554545454545,0.248178636363636,0.145463636363636,-1.4212576621787600
163,2021-02-01 10:00:00,1612173859684,0.039424601375687,0.016912,0.825442666666666,0.278827466666667,0.157669333333333,3.00938598132538
164,2021-02-01 11:00:00,1612177682475,0.0389349082983371,0.046,0.805884615384615,0.175218376068376,0.148115384615385,-1.24210026293859
165,2021-02-01 12:00:00,1612180926258,0.0395590747368781,0.0505641025641025,0.831871794871795,0.167893162393162,0.11757264957265,1.6031023721909200
166,2021-02-01 13:00:00,1612186416254,0.0417871991543638,0.0620436893203883,0.809915048543689,0.128357281553398,0.128031553398058,5.6323977047132000
167,2021-02-01 14:00:00,1612188418484,0.0393509303853161,0.0655345744680851,0.827853723404256,0.0921045212765957,0.10661170212766,-5.8301796204335500
168,2021-02-01 15:00:00,1612192300331,0.0399337911534239,0.0640023255813953,0.814709302325582,0.149703255813953,0.121295348837209,1.4811867531480200
169,2021-02-01 16:00:00,1612195588179,0.03987624065251,0.0524551971326165,0.814483870967742,0.179049103942652,0.133044802867383,-0.144114794142118
170,2021-02-01 17:00:00,1612199355547,0.0400707572671254,0.0389696261682243,0.822345794392524,0.220476635514019,0.138672897196262,0.487800784207466
171,2021-02-01 18:00:00,1612202714752,0.0392092241958491,0.0725594479830149,0.796466029723991,0.153614596602972,0.130955414012739,-2.1500294230354200
172,2021-02-01 19:00:00,1612206099617,0.0360080105503918,0.0594642375168691,0.814599865047234,0.175298785425101,0.125931848852901,-8.1644401569062400
173,2021-02-01 20:00:00,1612209733253,0.0369934441541265,0.0678653846153846,0.791990093240093,0.140049533799534,0.140142773892774,2.7367066068691100
174,2021-02-01 21:00:00,1612213818168,0.0369823799103655,0.079328431372549,0.811879901960784,0.0693223039215687,0.108801470588235,-0.0299086608830009
175,2021-02-01 22:00:00,1612217039348,0.0366307811333421,0.0860796296296296,0.797381481481482,0.0688140740740741,0.116531481481481,-0.9507197153768170
176,2021-02-01 23:00:00,1612220641085,0.0343362277665989,0.0615125899280576,0.803097122302158,0.191996762589928,0.135339928057554,-6.2640033757146700
177,2021-02-02 00:00:00,1612224220791,0.0345862400959954,0.0611829573934837,0.810769423558897,0.140621679197995,0.128043859649123,0.7281298664954200
178,2021-02-02 01:00:00,1612228509519,0.0304936485852424,0.0686979695431472,0.822350253807107,0.10567538071066,0.108953045685279,-11.8330049736365000
179,2021-02-02 02:00:00,1612231471791,0.0327225057349483,0.0659853801169591,0.811100877192983,0.118538450292398,0.122925438596491,7.3092504607158400
180,2021-02-02 03:00:00,1612235211971,0.0317656133122641,0.0673256880733945,0.796995412844037,0.168881422018349,0.135690366972477,-2.9242639009219300
181,2021-02-02 04:00:00,1612238993977,0.0326367240051921,0.0527558139534883,0.828729974160207,0.168807105943152,0.118541343669251,2.7423071746317600
182,2021-02-02 05:00:00,1612242688236,0.0327994810505944,0.0598346774193548,0.796782258064516,0.190469153225806,0.143391129032258,0.4986929612678260
183,2021-02-02 06:00:00,1612245811335,0.033484275974323,0.067061797752809,0.760941011235955,0.191542415730337,0.171969101123596,2.08782243436193
184,2021-02-02 07:00:00,1612249426917,0.034275355982216,0.055479674796748,0.800560975609756,0.198562195121951,0.143943089430894,2.362541774830760
185,2021-02-02 08:00:00,1612253048558,0.0335101931203158,0.041620253164557,0.811101265822785,0.233275949367089,0.14726582278481,-2.23239946011709
186,2021-02-02 09:00:00,1612256550139,0.0329972655576554,0.0442289156626506,0.795518072289157,0.158736144578313,0.160265060240964,-1.5306613149580300
187,2021-02-02 10:00:00,1612260497184,0.0329896390887172,0.0664029850746269,0.841791044776119,0.105573134328358,0.0917313432835821,-0.0231124270733114
188,2021-02-02 11:00:00,1612264123529,0.0336021006029406,0.0796,0.7829875,0.17416625,0.1374125,1.8565268706830700
189,2021-02-02 12:00:00,1612267297476,0.0330770909039709,0.0562386363636364,0.830732954545455,0.154407386363636,0.113005681818182,-1.5624311859948300
190,2021-02-02 13:00:00,1612271088909,0.0331024018657353,0.0523720930232558,0.761961240310078,0.276186821705426,0.18568992248062,0.0765211240549616
191,2021-02-02 14:00:00,1612274855612,0.0327864728807029,0.0441768707482993,0.834670068027211,0.182481972789116,0.121146258503401,-0.9543989777956930
192,2021-02-02 15:00:00,1612278211640,0.0315414938570215,0.0826048780487805,0.801087804878049,0.0932251219512195,0.116314634146341,-3.7972337805636800
193,2021-02-02 16:00:00,1612281984085,0.0307464452683728,0.0602601809954751,0.812764705882353,0.162261764705882,0.12693665158371,-2.5206434173748300
194,2021-02-02 17:00:00,1612285508169,0.0313488717173926,0.0816645299145299,0.806801282051282,0.0900047008547008,0.111542735042735,1.9593369046778300
195,2021-02-02 18:00:00,1612289488164,0.0311870677571632,0.0659470198675497,0.82573178807947,0.118605960264901,0.108324503311258,-0.5161396610635590
196,2021-02-02 19:00:00,1612292649050,0.030833994400747,0.0558868613138686,0.823667883211679,0.138151459854015,0.120430656934307,-1.13211462893976
197,2021-02-02 20:00:00,1612296415917,0.0312877047308567,0.0452605633802817,0.827010563380282,0.206748591549296,0.127721830985915,1.47146141434957
198,2021-02-02 21:00:00,1612299854705,0.0309993117241697,0.0612068965517241,0.80528735632184,0.13515775862069,0.133488505747126,-0.9217454881008890
199,2021-02-02 22:00:00,1612303924027,0.030734530803459,0.0635433789954338,0.808920091324201,0.165182648401826,0.127536529680365,-0.854150966533409
200,2021-02-02 23:00:00,1612307494857,0.0322056361715776,0.0540291005291005,0.81962962962963,0.123660846560847,0.126386243386243,4.78649040561581
201,2021-02-03 00:00:00,1612311191722,0.0314466899934931,0.0549107142857143,0.817544642857143,0.14115625,0.127549107142857,-2.3565632240306200
202,2021-02-03 01:00:00,1612314268050,0.0329617773878604,0.0869670781893004,0.776148148148148,0.0836876543209877,0.13683950617284,4.8179550683420100
203,2021-02-03 02:00:00,1612318345839,0.0327462439983253,0.0755542857142857,0.792225714285714,0.111920571428571,0.1322,-0.6538888573844910
204,2021-02-03 03:00:00,1612321877260,0.032824441594133,0.0568989898989899,0.819136363636364,0.192863131313131,0.123964646464646,0.238798672029987
205,2021-02-03 04:00:00,1612325309874,0.0331114676072358,0.0402676470588235,0.840894117647059,0.210392941176471,0.118855882352941,0.874427710459826
206,2021-02-03 05:00:00,1612328993873,0.0327052481816247,0.0554076923076923,0.832123076923077,0.129652692307692,0.112484615384615,-1.2268239826444000
207,2021-02-03 06:00:00,1612332287006,0.0324665964314052,0.0678586956521739,0.814701086956522,0.141965760869565,0.117494565217391,-0.7297047522592580
208,2021-02-03 07:00:00,1612335759885,0.0323589533048206,0.0378059701492537,0.842179104477612,0.195210447761194,0.120044776119403,-0.3315503884493290
209,2021-02-03 08:00:00,1612339794819,0.0323616173243796,0.0303888888888889,0.828694444444445,0.277113888888889,0.140916666666667,0.0082327123930895
210,2021-02-03 09:00:00,1612343491701,0.0322051744835889,0.0503272727272727,0.800963636363636,0.156625454545455,0.148690909090909,-0.4834209589174150
211,2021-02-03 10:00:00,1612346784750,0.0327397275639056,0.0446153846153846,0.82175,0.176759615384615,0.133615384615385,1.6598360011652700
212,2021-02-03 11:00:00,1612350662615,0.0327412072949657,0.0337538461538462,0.822676923076923,0.192638461538462,0.143569230769231,0.0045196804317069
213,2021-02-03 12:00:00,1612354053087,0.0321755754821477,0.02025,0.8171328125,0.34432578125,0.1626328125,-1.7275838600642300
214,2021-02-03 13:00:00,1612357657105,0.0316498295097363,0.0517948717948718,0.825401709401709,0.144461965811966,0.122777777777778,-1.6339908907087100
215,2021-02-03 14:00:00,1612361338029,0.0317614492332909,0.0773870967741936,0.812516129032258,0.138245564516129,0.110092741935484,0.3526708525246970
216,2021-02-03 15:00:00,1612364470544,0.0317121787299553,0.0551375838926174,0.831077181208054,0.135528859060403,0.113795302013423,-0.1551267480702890
217,2021-02-03 16:00:00,1612368119114,0.031665965126809,0.0570365168539326,0.831056179775281,0.198306179775281,0.11189606741573,-0.145728250145887
218,2021-02-03 17:00:00,1612371874629,0.0318022297989014,0.0501591928251121,0.812589686098655,0.171066591928251,0.137251121076233,0.430319024058533
219,2021-02-03 18:00:00,1612375675181,0.032146885357251,0.0653859649122807,0.822745614035088,0.148295614035088,0.111868421052632,1.08374651881016
220,2021-02-03 19:00:00,1612379686740,0.0324118775733334,0.0354285714285714,0.920571428571429,-0.0329428571428571,0.044,0.824316922580585
237,2021-02-04 12:00:00,1612440867832,0.051725094617476,0.0801428571428571,0.826,-0.0326285714285714,0.0938571428571428,59.5868505317087
238,2021-02-04 13:00:00,1612443985957,0.0497171866858096,0.073,0.806285714285714,0.1555,0.120714285714286,-3.88188353547835
239,2021-02-04 14:00:00,1612447590985,0.0515887960613656,0.128,0.761153846153846,-0.0793230769230769,0.110846153846154,3.7645118324649700
240,2021-02-04 15:00:00,1612450916551,0.0501575612959306,0.0394285714285714,0.8045,0.197685714285714,0.156142857142857,-2.7743131739933000
241,2021-02-04 16:00:00,1612454626532,0.0465434457691625,0.141142857142857,0.747285714285714,0.0127285714285714,0.111857142857143,-7.2055248169757400
242,2021-02-04 17:00:00,1612458063156,0.0460236413310165,0.0833,0.8316,0.10405,0.0851,-1.1168155463263900
243,2021-02-04 18:00:00,1612461656860,0.0471449470345624,0.0986666666666667,0.802333333333333,-0.0331,0.0991666666666667,2.4363689423901000
244,2021-02-04 19:00:00,1612465590370,0.0484024086707873,0.0869230769230769,0.799769230769231,-0.00709230769230769,0.113307692307692,2.6672246238882000
245,2021-02-04 20:00:00,1612469812026,0.0489284186984572,0.0815,0.81,-0.079475,0.108,1.0867434950347200
247,2021-02-04 22:00:00,1612476279224,0.0498519183187929,0.158625,0.704,-0.209275,0.13725,1.8874503711782900
248,2021-02-04 23:00:00,1612479894725,0.0511382484381962,0.109285714285714,0.783285714285714,0.186064285714286,0.107428571428571,2.5803021484097800
249,2021-02-05 00:00:00,1612483905644,0.0508282750724566,0.0721578947368421,0.716842105263158,0.394478947368421,0.210947368421053,-0.6061477958405680
250,2021-02-05 01:00:00,1612488420031,0.0519373814478407,0.0772,0.6874,0.25356,0.2352,2.1820657376294000
251,2021-02-05 02:00:00,1612490993884,0.0524447450421957,0.04,0.840166666666667,0.0571166666666667,0.119833333333333,0.9768755763409660
252,2021-02-05 03:00:00,1612494297997,0.0477702181351646,0.086,0.797,0.4384,0.117,-8.9132417428478200
253,2021-02-05 04:00:00,1612498033937,0.0466688321768197,0.0641129032258065,0.756491935483871,0.351800806451613,0.179354838709678,-2.3055912267943900
254,2021-02-05 05:00:00,1612501604290,0.0449155371552826,0.0444242424242424,0.794136363636364,0.320662121212121,0.161409090909091,-3.7568864266716300
255,2021-02-05 06:00:00,1612504971124,0.0467149504066704,0.0578205128205128,0.780743589743589,0.270082051282051,0.161410256410256,4.0062155889772500
256,2021-02-05 07:00:00,1612508495637,0.0459919339116399,0.0191111111111111,0.816666666666667,0.501977777777778,0.164222222222222,-1.5477197101492800
257,2021-02-05 08:00:00,1612512860983,0.0458870869732379,0.16325,0.64275,0.326275,0.194,-0.2279681011097140
258,2021-02-05 09:00:00,1612515936626,0.0456297732043545,0.033,0.731125,0.802225,0.23575,-0.5607542031017780
259,2021-02-05 10:00:00,1612519673219,0.0447241395185479,0.0154705882352941,0.871176470588235,0.338252941176471,0.113411764705882,-1.9847429040479500
260,2021-02-05 11:00:00,1612523052989,0.0436924081799656,0.0502222222222222,0.860277777777778,0.167888888888889,0.0895555555555556,-2.3068780074671400
261,2021-02-05 12:00:00,1612527400674,0.0455877730862087,0.0352173913043478,0.834391304347826,0.397439130434783,0.130304347826087,4.3379730831869900
262,2021-02-05 13:00:00,1612530111089,0.0453459695721916,0.0415238095238095,0.797,0.540280952380952,0.161428571428571,-0.5304130858944080
263,2021-02-05 14:00:00,1612534442101,0.0461932262663818,0.0969473684210526,0.842,-0.0154894736842105,0.0611052631578947,1.8684277835130500
264,2021-02-05 15:00:00,1612537435376,0.0459121796468219,0.0381111111111111,0.782444444444444,0.460233333333333,0.179444444444444,-0.6084152207494510
265,2021-02-05 16:00:00,1612541568863,0.0456485672369292,0.0532,0.7988,0.30339,0.1481,-0.5741666196650450
266,2021-02-05 17:00:00,1612544782940,0.0459921280433457,0.0337727272727273,0.804363636363636,0.3237,0.161772727272727,0.7526212260580280
267,2021-02-05 18:00:00,1612548299888,0.0455176808661372,0.0178823529411765,0.787117647058824,0.495517647058824,0.195,-1.0315834413257700
268,2021-02-05 19:00:00,1612552283531,0.0454502484005397,0.0235454545454545,0.828363636363636,0.4336,0.148090909090909,-0.1481456531052450
269,2021-02-05 20:00:00,1612555520883,0.0457186126921154,0.0142,0.821,0.44058,0.1648,0.5904572604547380
270,2021-02-05 21:00:00,1612559438549,0.0461962270677868,0.0304615384615385,0.809846153846154,0.469430769230769,0.159615384615385,1.0446825648184400
271,2021-02-05 22:00:00,1612563322619,0.0465700750664137,0.03296,0.84792,0.185176,0.11912,0.8092608906747470
272,2021-02-05 23:00:00,1612566333583,0.0473898922572569,0.0511666666666667,0.839166666666667,0.0589333333333333,0.109666666666667,1.7603948236588800
273,2021-02-06 00:00:00,1612570411479,0.0468392610118458,0.0675,0.785,0.321935714285714,0.1475,-1.1619170653986500
274,2021-02-06 01:00:00,1612573903625,0.0459659731675433,0,0.887,0.325711111111111,0.113,-1.8644355727167500
275,2021-02-06 02:00:00,1612577156559,0.0453201460696514,0.0226666666666667,0.823,0.4578,0.154333333333333,-1.4050112580841000
276,2021-02-06 03:00:00,1612580592362,0.0460107412713303,0.0475,0.72225,0.3502375,0.23025,1.5238150393812500
277,2021-02-06 04:00:00,1612584874942,0.0475329551058581,0.0457777777777778,0.891481481481481,0.0943444444444444,0.0627777777777778,3.3083879817348300
278,2021-02-06 05:00:00,1612588124420,0.0499131166328113,0.0297916666666667,0.815708333333333,0.328165277777778,0.1545,5.0073922853154600
279,2021-02-06 06:00:00,1612591268713,0.0493217706940624,0.012,0.887,0.47655,0.101,-1.1847505798909900
280,2021-02-06 07:00:00,1612595300359,0.0492063938566104,0.1075,0.77625,-0.087625,0.11625,-0.2339267950610900
281,2021-02-06 08:00:00,1612598966361,0.04886050403354,0,0.74575,0.4049,0.25425,-0.702936744518077
282,2021-02-06 09:00:00,1612602666450,0.0489603772674073,0.055,0.8685,0.0563,0.0765,0.20440483749153
283,2021-02-06 10:00:00,1612605734046,0.0489065641757662,0,1,0,0,-0.1099115134411420
284,2021-02-06 11:00:00,1612609807618,0.0493308525346336,0.058,0.717,0.200833333333333,0.225,0.8675488986356560
285,2021-02-06 12:00:00,1612613671079,0.0492155672922783,0.098,0.786,0.5994,0.116,-0.2336980539194250
286,2021-02-06 13:00:00,1612618041436,0.049302567329964,0,0.678,0.9403,0.322,0.176773412300685
287,2021-02-06 14:00:00,1612620264146,0.049348895195682,0,1,0,0,0.093966436692728
288,2021-02-06 15:00:00,1612623947506,0.0502362819500191,0.0165714285714286,0.745428571428571,0.473657142857143,0.238,1.79818970783108
289,2021-02-06 16:00:00,1612628136844,0.0508657918210965,0,0.83675,0.638625,0.16325,1.2530980531236600
290,2021-02-06 17:00:00,1612631471487,0.0506431270839017,0.0668333333333333,0.8635,-0.15945,0.0696666666666667,-0.4377494760682170
291,2021-02-06 18:00:00,1612635107834,0.0509246910068294,0.0398148148148148,0.84162962962963,0.215703703703704,0.118481481481481,0.5559765740003100
